sentence1,sentence2,label
আগের থেকে একটু ভাল রাজ্য বিজেপির রাজ্য সভাপতি দিলীপ ঘোষ,"দিলীপ ঘোষের জ্বর কমেছে, ফুসফুসে সমস্যা হওয়ায় সিটি স্ক্যান বিজেপির রাজ্য সভাপতির",0
"করোনা আক্রান্ত দিলীপ ঘোষের ফুসফুসে সংক্রমণ, বাড়ছে উদ্বেগ","দিলীপ ঘোষের জ্বর কমেছে, ফুসফুসে সমস্যা হওয়ায় সিটি স্ক্যান বিজেপির রাজ্য সভাপতির",0
করোনায় আক্রান্ত বঙ্গ বিজেপির সভাপতি দিলীপ ঘোষ.,করোনা আক্রান্ত দিলীপ ঘোষ,1
করোনায় আক্রান্ত বঙ্গ বিজেপির সভাপতি দিলীপ ঘোষ.,দ্য ওয়াল ব্ভাইরাসে আক্রান্ত হলেন বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ।,1
করোনা আক্রান্ত দিলীপ ঘোষ,"দিলীপ ঘোষ করোনা আক্রান্ত, ভর্তি করা হল হাসপাতালে",1
করোনা আক্রান্ত দিলীপ ঘোষ,করোনাভাইরাসে আক্রান্ত হলেন বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ।,1
"দিলীপ ঘোষ করোনা আক্রান্ত, ভর্তি করা হল হাসপাতালে",দ্য ওয়াল ব্যুরো: করোনাভাইরাসে আক্রান্ত হলেন বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ।,1
"দিলীপ ঘোষ করোনা আক্রান্ত, ভর্তি করা হল হাসপাতালে","করোনা আক্রান্ত দিলীপ ঘোষ, ভর্তি করা হল আমরি হাসপাতালে",1
"করোনা আক্রান্ত বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ, ভর্তি হাসপাতালে","কোভিড আক্রান্ত দিলীপ ঘোষ, ১০২ জ্বর নিয়ে ভর্তি বেসরকারি হাসপাতালে",1
"করোনা আক্রান্ত বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ, ভর্তি হাসপাতালে","করোনা আক্রান্ত দিলীপ ঘোষ, প্রবল জ্বর নিয়ে ভর্তি সল্টলেক আমরি হাসপাতালে",1
"করোনা আক্রান্ত বিজেপি রাজ্য সভাপতি দিলীপ ঘোষ, ভর্তি হাসপাতালে","করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি সল্টলেক আমরি হাসপাতালে",1
"কোভিড আক্রান্ত দিলীপ ঘোষ, ১০২ জ্বর নিয়ে ভর্তি বেসরকারি হাসপাতালে","করোনা আক্রান্ত দিলীপ ঘোষ, প্রবল জ্বর নিয়ে ভর্তি সল্টলেক আমরি হাসপাতালে",1
"কোভিড আক্রান্ত দিলীপ ঘোষ, ১০২ জ্বর নিয়ে ভর্তি বেসরকারি হাসপাতালে","করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি সল্টলেক আমরি হাসপাতালে",1
"এবার করোনায় আক্রান্ত দিলীপ ঘোষ, ভরতি সল্টলেকের বেসরকারি হাসপাতালে","করোনা আক্রান্ত দিলীপ ঘোষ, প্রবল জ্বর নিয়ে ভর্তি সল্টলেক আমরি হাসপাতালে",1
"এবার করোনায় আক্রান্ত দিলীপ ঘোষ, ভরতি সল্টলেকের বেসরকারি হাসপাতালে","করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি সল্টলেক আমরি হাসপাতালে",1
"করোনা আক্রান্ত দিলীপ ঘোষ, প্রবল জ্বর নিয়ে ভর্তি সল্টলেক আমরি হাসপাতালে","করোনায় আক্রান্ত দিলীপ ঘোষ, ভর্তি সল্টলেক আমরি হাসপাতালে",1
"ফ্রান্সে মহানবীর ব্যঙ্গচিত্র ক্লাসে প্রদর্শন, শিক্ষক হত্যায় ৯ জন গ্রেফতার",ফ্রান্সের রাজধানী প্যারিসে একজন শিক্ষককে গলা কেটে হত্যার ঘটনা ঘটেছে।,0
