sentence1,sentence2,label
পাক অধিকৃত 'গিলগিট-বালতিস্তানকে প্রদেশের মর্যাদা দেওয়ার কথা বললেন ইমরান খান,পাকিস্তানকে অবিলম্বে গিলগিট-বাল্টিস্তান খালি করার নির্দেশ ভারতের,0
সংখ্যালঘু নির্যাতনের প্রতিবাদে সারাদেশে বিক্ষোভ,শাহবাগ মোড়ে হিন্দু বৌদ্ধ খ্রিস্টান ঐক্য পরিষদের গণঅবস্থান,0
নেইমারের হ্যাটট্রিকে ব্রাজিলের জয়,জায়গা খোয়ালেও উত্তরসূরির অর্জনে ভীষণ আনন্দিত তিনি।,0
কারা কারা তৃণমূল ছাড়তে পারেন শুভেন্দুর সঙ্গে?,শুভেন্দুকে লাইনে আনতে বৈঠকে তৃণমূলের শীর্ষ নেতারা,0
"চুপিসারে বিয়ে সারলেন প্রভুদেবা, পাত্রী কে?",নিজের ফিজিওকে বিয়ে করলেন প্রভুদেবা,0
আরো ৬ এমপি করোনায় আক্রান্ত,ইতিহাসের প্রথম সংসদের বিশেষ অধিবেশন শুরু,0
প্রতিটি ডোজের জন্য ৩২ ডলার থেকে ৩৭ ডলার নেবে মর্ডানা।,কোভিড-১৯: ফাইজারের পর এবার মডার্নার ৯৪.৫% কার্যকর টিকার দাবি,0
করোনা 'নেগেটিভ' সালমান খানের পরিবার,সালমান খানের করোনা নেগেটিভ,0
জঙ্গি আস্তানায় মিলল বোমা তৈরির সরঞ্জাম-পিস্তল-চাপাতি,সিরাজগঞ্জে 'জঙ্গি আস্তানা' সন্দেহে বাড়ি ঘেরাও,0
মেডিকেল শিক্ষার্থীদের অবরোধে পুলিশের লাঠিচার্জ,শাহবাগে মেডিক্যাল শিক্ষার্থীদের অবরোধ,0
কে এই জো বাইডেন,জো বাইডেনের উত্থান,0
সাদা-কালো থেকে রঙিন জীবনের অর্জন,সৌমিত্র চট্টোপাধ্যায়: বাংলা চলচ্চিত্র জগতের কিংবদন্তী মারা গেছেন,0
"নগ্ন হয়ে সৈকতে দৌড়, মিলিন্দের বিরুদ্ধে মামলা",এবার মিলিন্দ সোমানের বিরুদ্ধে অশ্লীলতার অভিযোগ,0
মিশিগান অঙ্গরাজ্যের প্রতিনিধি পরিষদের স্পি,"জর্জিয়ায়ও এগিয়ে বাইডেন, ট্রাম্পের কপালে ভাঁজ",0
রোনালদোকে ছাড়িয়ে পেলের পেছনে নেইমার,"হ্যাটট্রিকে রেকর্ড গড়লেন নেইমার, ব্রাজিলের জয়",0
রণবীর-দীপিকার দ্বিতীয় বিবাহবার্ষিকী,বিবাহবার্ষিকীতে দীপিকাকে নিয়ে রোমান্টিক রণবীর,0
"পাহাড়ে গুরুং ফিরতেই অগ্নিগর্ভ পরিস্থিতি, তারমাঝেই রাজ্যপালের পদার্পণ!","মমতা আপ্রাণ চাইছেন মেলাতে, কিন্তু দুই মহারথীর লড়াইয়ে আবারো উত্তপ্ত হতে চলেছে বঙ্গ রাজনীতি?",0
পঞ্জাবকে ৬৯ রানে হারিয়ে ৩ নম্বরে উঠে এল হায়দরাবাদ।,সহজ টার্গেট ছুঁতে পারল না ধোনির চেন্নাই,0
কলকাতায় আদালত অবমাননার মারপ্যাঁচে মিথিলা!,"‘নো এন্ট্রি জোনে’ অঞ্জলি, আইনি নোটিসের কোপে পড়তে পারেন নুসরত, সৃজিত, মহুয়ারা",0
করোনায় অন্য রকম ভোট,যুক্তরাষ্ট্রে প্রেসিডেন্ট নির্বাচন আজ,0
চুল কেটে সিনেমা থেকে বাদ পড়লেন বাপ্পি চৌধুরী!,"সরে গেলেন বাপ্পী, দীঘির নায়ক হচ্ছেন সাইমন",0
